AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
839756,https://www.diatombase.org/aphia.php?p=taxdetails&id=839756,Actinella hawaiiensis,"H.Ripple & J.P.Kociolek, 2013",accepted,,220,Species,839756.0,Actinella hawaiiensis,"H.Ripple & J.P.Kociolek, 2013",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella hawaiiensis H.Ripple & J.P.Kociolek, 2013. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=839756 on 2025-10-11",urn:lsid:marinespecies.org:taxname:839756,0.0,0.0,1.0,0.0,0.0,exact,2015-03-31T10:06:04Z
1332429,https://www.diatombase.org/aphia.php?p=taxdetails&id=1332429,Actinella hermes-moreirae,"Ruwer, Ludwig & Rodrigues, 2019",accepted,,220,Species,1332429.0,Actinella hermes-moreirae,"Ruwer, Ludwig & Rodrigues, 2019",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella hermes-moreirae Ruwer, Ludwig & Rodrigues, 2019. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=1332429 on 2025-10-11",urn:lsid:marinespecies.org:taxname:1332429,0.0,0.0,1.0,0.0,0.0,exact,2019-03-11T00:40:58.367Z
621641,https://www.diatombase.org/aphia.php?p=taxdetails&id=621641,Actinella leontopithecus-rosalia,"J.C.F. Costa, 1995",accepted,,220,Species,621641.0,Actinella leontopithecus-rosalia,"J.C.F. Costa, 1995",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella leontopithecus-rosalia J.C.F. Costa, 1995. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=621641 on 2025-10-11",urn:lsid:marinespecies.org:taxname:621641,0.0,0.0,1.0,0.0,0.0,exact,2018-02-05T17:51:39.083Z
840701,https://www.diatombase.org/aphia.php?p=taxdetails&id=840701,Actinella lyoniae,"D.Metzeltin & Lange-Bertalot, 2007",accepted,,220,Species,840701.0,Actinella lyoniae,"D.Metzeltin & Lange-Bertalot, 2007",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella lyoniae D.Metzeltin & Lange-Bertalot, 2007. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=840701 on 2025-10-11",urn:lsid:marinespecies.org:taxname:840701,0.0,0.0,1.0,0.0,0.0,exact,2015-03-31T10:06:04Z
840700,https://www.diatombase.org/aphia.php?p=taxdetails&id=840700,Actinella medliniae,"D.Metzeltin & Lange-Bertalot, 2007",accepted,,220,Species,840700.0,Actinella medliniae,"D.Metzeltin & Lange-Bertalot, 2007",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella medliniae D.Metzeltin & Lange-Bertalot, 2007. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=840700 on 2025-10-11",urn:lsid:marinespecies.org:taxname:840700,0.0,0.0,1.0,0.0,0.0,exact,2015-03-31T10:06:04Z
839262,https://www.diatombase.org/aphia.php?p=taxdetails&id=839262,Actinella molokaiensis,"H. Ripple & J.P.Kociolek, 2013",accepted,,220,Species,839262.0,Actinella molokaiensis,"H. Ripple & J.P.Kociolek, 2013",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella molokaiensis H. Ripple & J.P.Kociolek, 2013. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=839262 on 2025-10-11",urn:lsid:marinespecies.org:taxname:839262,0.0,0.0,1.0,0.0,0.0,exact,2015-03-31T10:06:04Z
647615,https://www.diatombase.org/aphia.php?p=taxdetails&id=647615,Actinella pliocenica,Héribaud-Joseph & M.Peragallo,accepted,,220,Species,647615.0,Actinella pliocenica,Héribaud-Joseph & M.Peragallo,593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella pliocenica Héribaud-Joseph & M.Peragallo. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=647615 on 2025-10-11",urn:lsid:marinespecies.org:taxname:647615,,,1.0,0.0,0.0,exact,2015-06-26T12:14:04.327Z
647617,https://www.diatombase.org/aphia.php?p=taxdetails&id=647617,Actinella pliocenica,Héribaud & M.Peragallo,accepted,,220,Species,647617.0,Actinella pliocenica,Héribaud & M.Peragallo,593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella pliocenica Héribaud & M.Peragallo. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=647617 on 2025-10-11",urn:lsid:marinespecies.org:taxname:647617,,,1.0,0.0,0.0,exact,2015-06-26T12:14:04.327Z
699390,https://www.diatombase.org/aphia.php?p=taxdetails&id=699390,Actinella punctata,"F.W.Lewis, 1864",accepted,,220,Species,699390.0,Actinella punctata,"F.W.Lewis, 1864",593829,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Actinella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Actinella punctata F.W.Lewis, 1864. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=699390 on 2025-10-11",urn:lsid:marinespecies.org:taxname:699390,0.0,0.0,1.0,1.0,0.0,exact,2017-10-13T17:31:06.113Z
636530,https://www.diatombase.org/aphia.php?p=taxdetails&id=636530,Amphicampa eruca,"Ehrenberg, 1854",accepted,,220,Species,636530.0,Amphicampa eruca,"Ehrenberg, 1854",600890,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphicampa,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphicampa eruca Ehrenberg, 1854. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=636530 on 2025-10-11",urn:lsid:marinespecies.org:taxname:636530,,,1.0,0.0,0.0,exact,2018-04-03T02:29:14.500Z
841108,https://www.diatombase.org/aphia.php?p=taxdetails&id=841108,Amphorotia curvata,"D.M.Williams & G.Reid, 2006",accepted,,220,Species,841108.0,Amphorotia curvata,"D.M.Williams & G.Reid, 2006",603118,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphorotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphorotia curvata D.M.Williams & G.Reid, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841108 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841108,,,1.0,0.0,,exact,2018-04-03T02:29:14.500Z
841109,https://www.diatombase.org/aphia.php?p=taxdetails&id=841109,Amphorotia linearis,"D.M.Williams & G.Reid, 2006",accepted,,220,Species,841109.0,Amphorotia linearis,"D.M.Williams & G.Reid, 2006",603118,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphorotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphorotia linearis D.M.Williams & G.Reid, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841109 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841109,0.0,0.0,1.0,0.0,,exact,2018-04-03T02:29:14.500Z
841110,https://www.diatombase.org/aphia.php?p=taxdetails&id=841110,Amphorotia lunata,"D.M.Williams & G.Reid, 2006",accepted,,220,Species,841110.0,Amphorotia lunata,"D.M.Williams & G.Reid, 2006",603118,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphorotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphorotia lunata D.M.Williams & G.Reid, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841110 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841110,0.0,0.0,1.0,0.0,,exact,2018-04-03T02:29:14.500Z
841111,https://www.diatombase.org/aphia.php?p=taxdetails&id=841111,Amphorotia mekonensis,"D.M.Williams & G.Reid, 2006",accepted,,220,Species,841111.0,Amphorotia mekonensis,"D.M.Williams & G.Reid, 2006",603118,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphorotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphorotia mekonensis D.M.Williams & G.Reid, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841111 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841111,0.0,0.0,1.0,0.0,,exact,2018-04-03T02:29:14.500Z
841113,https://www.diatombase.org/aphia.php?p=taxdetails&id=841113,Amphorotia stoermeri,"D.M.Williams & G.Reid, 2006",accepted,,220,Species,841113.0,Amphorotia stoermeri,"D.M.Williams & G.Reid, 2006",603118,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Amphorotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Amphorotia stoermeri D.M.Williams & G.Reid, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841113 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841113,,,1.0,0.0,,exact,2018-04-03T02:29:14.500Z
839270,https://www.diatombase.org/aphia.php?p=taxdetails&id=839270,Bicudoa amazonica,"C.E.Wetzel, Lange-Bertalot & L.Ector, 2012",accepted,,220,Species,839270.0,Bicudoa amazonica,"C.E.Wetzel, Lange-Bertalot & L.Ector, 2012",836555,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Bicudoa,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Bicudoa amazonica C.E.Wetzel, Lange-Bertalot & L.Ector, 2012. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=839270 on 2025-10-11",urn:lsid:marinespecies.org:taxname:839270,0.0,0.0,1.0,0.0,0.0,exact,2018-04-03T02:29:14.500Z
1214716,https://www.diatombase.org/aphia.php?p=taxdetails&id=1214716,Burliganiella siolii,(Hustedt) C.E.Wetzel & Kociolek,accepted,,220,Species,1214716.0,Burliganiella siolii,(Hustedt) C.E.Wetzel & Kociolek,1214715,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Burliganiella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Burliganiella siolii (Hustedt) C.E.Wetzel & Kociolek. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=1214716 on 2025-10-11",urn:lsid:marinespecies.org:taxname:1214716,0.0,0.0,1.0,0.0,0.0,exact,2018-04-03T00:16:54.203Z
495358,https://www.diatombase.org/aphia.php?p=taxdetails&id=495358,Eunotia abbottiae,"S.P.Main, 2006",accepted,,220,Species,495358.0,Eunotia abbottiae,"S.P.Main, 2006",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia abbottiae S.P.Main, 2006. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=495358 on 2025-10-11",urn:lsid:marinespecies.org:taxname:495358,0.0,0.0,1.0,0.0,0.0,exact,2018-08-01T21:08:56.123Z
842587,https://www.diatombase.org/aphia.php?p=taxdetails&id=842587,Eunotia altimontana,"H.Lange-Bertalot, A.Pavlov & Z.Levkov, 2011",accepted,,220,Species,842587.0,Eunotia altimontana,"H.Lange-Bertalot, A.Pavlov & Z.Levkov, 2011",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia altimontana H.Lange-Bertalot, A.Pavlov & Z.Levkov, 2011. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=842587 on 2025-10-11",urn:lsid:marinespecies.org:taxname:842587,0.0,0.0,1.0,0.0,,exact,2015-03-31T10:06:04Z
841673,https://www.diatombase.org/aphia.php?p=taxdetails&id=841673,Eunotia amayae,"B.Van de Vijver, M.de Haan & H.Lange-Bertalot, 2014",accepted,,220,Species,841673.0,Eunotia amayae,"B.Van de Vijver, M.de Haan & H.Lange-Bertalot, 2014",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia amayae B.Van de Vijver, M.de Haan & H.Lange-Bertalot, 2014. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=841673 on 2025-10-11",urn:lsid:marinespecies.org:taxname:841673,0.0,0.0,1.0,0.0,0.0,exact,2018-08-01T21:08:56.123Z
1289374,https://www.diatombase.org/aphia.php?p=taxdetails&id=1289374,Eunotia amazonica,"F.F.Almeida & C.E.Wetzel in Almeida et al., 2018",accepted,,220,Species,1289374.0,Eunotia amazonica,"F.F.Almeida & C.E.Wetzel in Almeida et al., 2018",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia amazonica F.F.Almeida & C.E.Wetzel in Almeida et al., 2018. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=1289374 on 2025-10-11",urn:lsid:marinespecies.org:taxname:1289374,0.0,0.0,1.0,0.0,0.0,exact,2018-08-09T12:37:21.937Z
959569,https://www.diatombase.org/aphia.php?p=taxdetails&id=959569,Eunotia ambigua,"Gandhi, 1966",accepted,,220,Species,959569.0,Eunotia ambigua,"Gandhi, 1966",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia ambigua Gandhi, 1966. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=959569 on 2025-10-11",urn:lsid:marinespecies.org:taxname:959569,,,1.0,,0.0,exact,2020-12-12T04:13:40.600Z
838064,https://www.diatombase.org/aphia.php?p=taxdetails&id=838064,Eunotia ambivalens,"Lange-Bertalot & Tagliaventi, 2011",accepted,,220,Species,838064.0,Eunotia ambivalens,"Lange-Bertalot & Tagliaventi, 2011",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia ambivalens Lange-Bertalot & Tagliaventi, 2011. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=838064 on 2025-10-11",urn:lsid:marinespecies.org:taxname:838064,0.0,0.0,1.0,0.0,0.0,exact,2018-08-01T21:08:56.123Z
629344,https://www.diatombase.org/aphia.php?p=taxdetails&id=629344,Eunotia andina,"Frenguelli, 1942",accepted,,220,Species,629344.0,Eunotia andina,"Frenguelli, 1942",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia andina Frenguelli, 1942. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=629344 on 2025-10-11",urn:lsid:marinespecies.org:taxname:629344,0.0,0.0,1.0,0.0,0.0,exact,2021-11-18T12:25:44.197Z
617676,https://www.diatombase.org/aphia.php?p=taxdetails&id=617676,Eunotia andinofrequens,"H. Lange-Bertalot & Rumrich in U. Rumrich, H. Lange-Bertalot & M. Rumrich, 2000",accepted,,220,Species,617676.0,Eunotia andinofrequens,"H. Lange-Bertalot & Rumrich in U. Rumrich, H. Lange-Bertalot & M. Rumrich, 2000",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia andinofrequens H. Lange-Bertalot & Rumrich in U. Rumrich, H. Lange-Bertalot & M. Rumrich, 2000. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=617676 on 2025-10-11",urn:lsid:marinespecies.org:taxname:617676,,,1.0,0.0,,exact,2024-11-17T19:02:01.970Z
837172,https://www.diatombase.org/aphia.php?p=taxdetails&id=837172,Eunotia anhuiensis,"Yang, 1995",accepted,,220,Species,837172.0,Eunotia anhuiensis,"Yang, 1995",149402,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotia anhuiensis Yang, 1995. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=837172 on 2025-10-11",urn:lsid:marinespecies.org:taxname:837172,0.0,0.0,1.0,0.0,,exact,2017-04-21T10:41:21.063Z
839548,https://www.diatombase.org/aphia.php?p=taxdetails&id=839548,Eunotioforma conversa,"(Hustedt) J.P.Kociolek & A.L.Burliga, 2013",accepted,,220,Species,839548.0,Eunotioforma conversa,"(Hustedt) J.P.Kociolek & A.L.Burliga, 2013",836498,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotioforma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotioforma conversa (Hustedt) J.P.Kociolek & A.L.Burliga, 2013. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=839548 on 2025-10-11",urn:lsid:marinespecies.org:taxname:839548,0.0,0.0,1.0,,0.0,exact,2018-04-03T02:29:14.500Z
839549,https://www.diatombase.org/aphia.php?p=taxdetails&id=839549,Eunotioforma curvula,"(Hustedt) J.P.Kociolek & A.L.Burliga, 2013",accepted,,220,Species,839549.0,Eunotioforma curvula,"(Hustedt) J.P.Kociolek & A.L.Burliga, 2013",836498,Chromista,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotioforma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2025). DiatomBase. Eunotioforma curvula (Hustedt) J.P.Kociolek & A.L.Burliga, 2013. Accessed at: https://www.diatombase.org/aphia.php?p=taxdetails&id=839549 on 2025-10-11",urn:lsid:marinespecies.org:taxname:839549,0.0,0.0,1.0,,0.0,exact,2018-04-03T02:29:14.500Z
